7ogXJLkRtm8;laser,tag,fight,vlog,55,the,lavigne,life;UCwl6HrxI1NvbfpbWPrzlFYg;187;1242;173452;8573;65;none
kffQoXyV5u0;,152;UCf0bFufrLvvwajO1_Z9zxKw;1268;55;292170;515;6;none
F2Nu8klByok;rude,msp,magic;UCqcxhb53JFF2NHR-SEmDhBA;60;223;121045;1718;60;none
zgP6kVwDOJM;;UCt2EeETUukqe3i3uLLnPbjQ;357;665;5678;28;1;none
DUSojCb193U;bbc,fifa,world,cup,2014,reaction,to,brazil,s,humiliating,7,1,loss,to,germany;UCJTzBin8QYOow8b_kxH5D_g;105;218;375941;637;39;none
anbrb2u9GYI;mudvayne,happy;UCkbHmcDo0qkIs1x8RIWTeBw;1732;220;4201667;25028;383;none
gmm7pTeYbdc;oto,co,kibice,powiedzieli,tuskowi...;UCW_OssLtQn1mgrsyVRhzeCQ;1223;58;737010;3231;232;none
lzw6buZ3CHA;tha,reason,hold,up,official,video;UCLnTkXK1xFFe0TfMCCB5ndA;88;182;995;47;3;none
1W9l7Z8PDfg;heated,duck,dynasty,controversy,dan,savage,debates,on,cnn,anderson,cooper,360;UCTRp7DA5iEXs-mcGbRhXH5w;312;575;6022;13;10;none
MsMmJjWe0hM;radiohead,fake,plastic,trees,live;UCB6vJuYhf7p6CPq0TFf39Ow;2654;260;503691;1769;14;none
VspQFxuaSbA;green,monster,fighter,tractor,pulling,edewecht,2012,by,mrjo;UCmmoZAxx7_W6QnLwHQUfokg;813;866;1542395;947;204;none
H3dlTdeywgw;,ft.,i,dia,music;UCGY5D-aaDOByQjD4KC2GMAg;874;235;35031;257;1;none
UZCu2D_T9OU;steve,jobs,tv,interview,about,the,home,computer,revolution,1981;UCCmyTnCbjOoWNq3bsM3BovA;299;193;30439;168;2;none
OjFiGz0kx5M;gta,5,online,stunts,fails,funny,moments,7th,oct.,2014;UCBrXsmHlLxbpYeV2-DWg22w;19;438;96408;2076;55;none
FpPENG6Fx7E;sun,singer,episode,08;UCYV3Qgbxo-BKVnEBjnF4Tgg;590;3337;733485;832;229;none
dkYCVb5fImI;christopher,hitchens,on,c,span,program,washington,journal,2000;UCPEUqiyRTZEtWGErELgYXYw;769;3613;15244;73;2;none
F2mSWwBOTMk;,bmw,x5,m50d,...;UCa97kDUvLn9OSn9xTX0uM_g;263;476;51624;63;15;none
HBAx88f-Ipg;christianity,or,islam,which,is,true,2,of,5,keysar,s,opening,statement;UCFc1q8NjbBh_MHJvYP_sbsg;1433;1806;2942;10;3;none
mv74Ef-J7d4;bashar,rising,from,the,ashes,highlights;UCWDPG5sZXNcJ3Xj4KwXaE3g;809;523;68529;794;18;none
zahfRz0Lfks;bling,blindness,say,yes,to,the,dress;UCqf2gzmKtH3PaAbt-qgFFsw;180;95;11609;44;7;none
lCtKULLcVXY;say,anything,tristan,prettyman;UCipzd0p_qq8lR2rmeu5CphA;1272;231;147838;715;18;none
o_a44VYaaa4;abraham,hicks,your,future,is,going,to,be,like,the,way,you,feel,today;UC9p-1sjnBGrfFlnkRLWtDAQ;372;768;91194;628;21;none
lDllzYu9Mz4;het,gebit;UCOzOE5ZfXnyS0AOlyGAY7yQ;344;575;1165;4;1;none
1jwwiTewxAc;coco,montoya,slow,blues,for,john,mayall,live,tremblant,blues,2010;UCgJ2KagiIahnh-trMme07gg;663;841;85933;354;6;none
1b8nN5nPAyE;ron,paul,brilliantly,answers,student,loan,question;UCU6detLGmWUsjIzlXg64uRw;1083;168;199223;1803;138;none
Pth5wIpvmrA;george,zimmerman,trial,for,trayvon,martin,death,zimmerman,s,5,different,accounts,heard,in,court;UCBi2mrWuNuyYy4gbM6fU18Q;483;268;12830;25;21;none
uMu_WlJvhe0;hide,your,ammo,how,to,hide,ammo,in,plain,sight;UCgxe1n4kD797APEhXvW0X-Q;1241;138;201007;320;62;none
udnHpfxdlMg;gta,5,mistero,1,i,bambini,della,montagna;UCdXwtGMHN6RoqMHcLHtwYOQ;239;372;100873;742;82;none
eXCq_GrCEPE;stevie,nicks,at,buffalo,chips,sturgis,2011,almost,getting,blown,off,stage;UC1trbPOLzBX5wGEYVsq7fYA;1173;423;54543;258;6;none
YxAaVo7OtTk;tv9,gujarat,recipe,of,testy,kachori,and,churma,laddu;UC4wn12z5w8VNVkzpcju5opA;1491;1419;35089;25;13;none
QSpYmgMaZbU;the,unpoppables,episode,6;UC_yoW6VxU-BZS3oQzcTngnw;896;1565;40694;141;8;none
xBefz_RLsws;sidewalk,cops,episode,4,grand,theft,auto;UCFiRxi7pyuF1gcb2WLAwnig;440;521;11292308;8368;2898;none
2ShnPDoKKIQ;;UCNO9xUEk9EgIR4kzOcBHn8w;1943;658;407289;728;51;none
GOba1CWlP2I;damian,marley,ghetto,youth;UCA6lTPly8h7pz93wc58xuiQ;1617;216;87730;192;7;none
UquoTq--SQ0;inside,star,wars,the,phantom,menace;UCRTQL0CmZjHlvPy5nLZ1Gfg;669;271;111522;1803;114;none
rq6gngSWtNQ;,exo,kris,funny,cut,exo,showtime;UCtwTXcpvaQIs8Z2YBbrNbsQ;276;258;28719;253;2;none
gm89-MQbPUo;one,piece,amv,rising,pirates;UC8gt-Kd8Xg0YrO1WFu6eY_w;828;495;1516698;27221;249;none
_Qji9hiMKOI;extra,layers,drew,s,cakes,and,pastries,bakery,boss;UCqf2gzmKtH3PaAbt-qgFFsw;265;220;19708;141;5;none
w3AyFZoZsoQ;apariciones,de,fantasmas,2014,el,mejor,video,de,youtube.;UCSg_909Ly1itPHZkVFF6DQg;725;249;1465256;1334;1039;none
EGGG7X-As5w;current,fake,white,iphone,4,unbelievable,likeness;UC2ycA0ssyGLCpgXOpynB4jw;1142;254;926285;1083;234;none
5G7DaElB04Y;el,secreto,de,los,incas,parte7;UCheHknsuoNac-aolIkmeMOA;2186;600;26213;35;1;none
4jqzeB9pyAI;the,private,my,secret,lover,lifelike,mix,2010;UCk0d-oPxlUca7pMGeluxDdA;1740;306;109681;232;8;none
Ntf-wcJl-3Y;fat,goths;UC0zwvq6xGVXGJilbE3eUASw;696;494;71595;1870;121;none
baQiocPRCLk;the,yoga,of,time,travel,author,fred,alan,wolf,in,leap,movie,www.leapmovie.com;UCQaWRR9Y3hrJqIaevshCtBQ;2344;63;16886;32;1;none
6RNRRqybUpE;;UCVnNzGojn-rLnvFKsv8ghRw;612;8702;106849;670;12;none
Q7iMOJv-Myk;sexy,bangkok,ladyboy;UC-mO4d5vJ8m1joAwRtUT38w;363;128;888775;411;162;none
XrGPBjkXejc;adrian,julian,very,first,time;UCQMXDuqsJcrmAtX4wJiIutA;853;183;35831;109;3;none
gd4PBQrMYJQ;jamaican,scammers,defrauding,the,elderly,victim,of,jamaican,lottery,scam,receives,45000;UCdJyYu5DSl1kfdZ7Z5wGmpQ;594;270;14956;13;3;none
G7eeD7pEXkA;beamng,drive,forest,rally,map;UCuCvN07ihS1JwXVtMRzX3Mg;431;564;6284;52;6;none
_3TbUsYdICQ;,gta,5;UCXMTSawP2E1YcQGmMIw9WoQ;292;312;94945;4270;64;none
8M_1w3wODL8;woman,scorned,2,full,movie,shannon,tweed,romance,thriller,revenge,hot,movies,film;UC_aXwKWS6QGqJlcf-5dfR4w;152;5569;257293;101;44;none
yvbf0NghGfU;hillary,clinton,is,the,true,leader,of,boko,haram;UCvsye7V9psc-APX6wV1twLg;169;228;20893;322;31;none
uyJDNeuz-lU;17,tmnt,march,brian,tyler,teenage,mutant,ninja,turtles,soundtrack;UCW6ArmCPoNi32Lzu-iM2RSg;82;131;16022;41;1;none
3HQrX1UQ9yc;;UCH6LtVzGW2ZtBHO-qzqGGSw;579;4987;34087;146;11;none
heZABCp9DTE;skrillex,scary,bolly,dub;UCn51kQ3K4VE5dht0MncUdvQ;661;229;32525;179;10;none
bQtBUQi798M;aunties,taking,bath,in,the,ganges;UCqnC9bC23gh428kImCW9AMA;95;182;102916;18;14;none
t0R3BS6VObg;accents,of,england;UC07BuRh8LTvDUYPIpRghuog;1184;583;320691;602;231;none
ayd-ibBPWV8;sunny,deol,dialogues,dhai,kilo,ka,haath;UC97wrvcbDdObqNlkdf7o65A;1399;183;427599;432;29;none
GrXXWrm6j9E;pop,art,lichtenstein,creative,makeup,tutorial,by,jen,pike;UC_LjCasCrDRmvirvhvay1pg;353;398;57417;471;30;none
Ib1eV_g73DY;musica,de,taichi,para,relajacion,y,concentracion;UCuN4tKxsw-Yq0vAVDekrhyg;1475;445;97625;84;8;none
-M76qJV4uYc;re,american,muslims,stone,christians,in,dearborn,mi;UC3uaQaX30e7gwspfjZ9MenA;854;214;38940;767;153;none
bHQPaAkIl0I;tony,rooke,at,the,magistrates,court,bbc,tv,license;UC-5Ms_BKE15ZQVEu0CN3rxQ;609;507;164190;1113;27;none
57-ACt9Cq88;jennifer,lawrence,medium,all,scenes;UCjWxjuYFOiyUvfIY4whEJeA;111;1124;5039;18;1;none
KxhWUZHv3LY;eat,the,rich,part,2;UCE9KJhkbX3kVIWB8cJYUGiw;2329;551;15525;45;3;none
emuzAAVZ65A;junior,witter,previews,his,50th,fight;UCd-l1vK9zS1VSvTWrIDT2zg;379;130;965;4;1;none
lMEVP-__Z80;museum,of,red,fort;UC6uomfgYmxr-HCxUDb8zwaw;1034;605;2015;4;1;none
hH2KLFXE7Ho;tomorrowland,2012,impressions,david,guetta,the,beginning,with,titanium;UCfFfDIpzaBaFbVW9s05LBvw;810;444;6944;16;3;none
Y18bvcaVLPs;golden,beach,thassos,thassos,island;UC1rWVwQf4NR2capQB-lbsaQ;1050;182;49552;48;3;none
G9VzpW6y7H0;peppa,pig,mega,dough,set,play,doh,peppa,toys,shapes,colors,moulds,cookies,fruits,vegetable,playdough;UCsU-ktDYPSvRyRqcFV4uXPw;42;545;639198;1545;335;none
fVl70gTwgEo;,1,2013;UCtVXgO-42ewV354BRHvE7Cg;366;2707;34149;27;7;none
lwV5ouL3gbc;,3g;UCB7PydlkavWF-Nms8Q3xBSQ;605;169;17339;23;6;none
44yUQ_WKusY;shakira,on,20,20;UCjEjtbHsqJh_e7gSXFAmOZg;3043;469;423047;520;23;none
kTqsU7tQW48;shostakovich,symphony,no.,5;UC4-RXqySnLkizlh82trDkow;1244;2931;404964;1780;51;none
3jUmt56z4aY;hailing,jordan,wolfhound,teaser,february,17th,2014;UCOsYFfaNxTqxKFux98XU-EA;277;68;5433;60;4;none
4sG2rML5GGU;does,goldman,sachs,rule,the,world;UCczrL-2b-gYK3l4yDld4XlQ;1126;224;25351;306;3;none
rtNt8--DLyk;my,boyfriend,s,back;UC1MIzIVygocu5mrh0sWkDQg;1361;150;666288;1465;169;none
Ya7vtZybE0s;creating,the,perfect,sugar,baby,profile,on,seekingarrangement;UCOzpq93jRAInRBnct7Mr_fw;265;149;18605;80;4;none
hliN-uYnbQs;the,three,stooges,moe,rage,part,1;UCFl5Q1tbskGj2Z2DaguPO2w;590;432;21621;62;1;none
5YvNQhBvuME;don,t,you,worry,child,pole,dance,xd;UCG9gTSWL_Ps9LvUnrhfEuow;486;218;8301;7;2;none
JtfjCjHrnkg;enrique,iglesias,el,perdedor,ft.,marco,antonio,sol,s,cover,by,oscar,fabi;UCNTwDjScGNPcz4OAzvUsR0Q;235;174;145964;714;116;none
Z0xAHIPaHMo;atentado,torres,gemelas,11,septiembre,2001,parte,01,twin,towers,9,11,2001,part01.mpg;UCsielFHkYqnfXfI0Ph-8mWg;903;4865;70914;78;17;none
QE9MEFIh-EY;pretty,lights,hot,like,sauce,live;UCSXYTyOGTtl5kGL_uf_PPyQ;1771;601;24157;17;2;none
CZvWl67Icn8;first,recon,marines,generation,kill,interview,w,the,real,marines;UC4wEbcBxK0bhptJaznHSXWw;1215;521;98539;627;3;none
88gj-2tm06c;getting,free,stuff,online;UCOClvgLYa7g75eIaTdwj_vg;110;96;3942;107;1;none
yEHgig8wJ6A;how,to,add,20,years,to,your,life;UCCGP57oJBxLp_4giggB11gw;696;279;22984;146;11;none
fuhHU_BZXSk;snarky,puppy,what,about,me,we,like,it,here;UCPl2RYo0lLLqj8RaEADYclg;245;417;1108260;9245;82;none
or_dF4yRMPA;federico,buffa,racconta...,i,migliori,giocatori,nella,storia,dell,nba;UCIMzgyCWxMhqA1wopjuYbGA;112;4093;47292;234;5;none
iHIwZ74Ktx8;;UCH5_ksAvKq99wqUtR-ikfew;195;690;1562669;3195;285;none
fin6_t1zwRA;how,to,start,the,raw,food,diet,how,to,transition,to,raw,food,for,weight,loss;UCbNMwHawBen77IF2zQLnqZA;1063;460;2373;18;3;none
lfWWY5gN0aU;fifa,14,real,madrid,vs,fc,barcelona,el,cl,sico,penalty,shootout;UC2GFGBTKW5tDwEtOY79NH_g;395;173;397281;382;109;none
TtiuWdmgSJo;adele,ao,vivo;UCW8ZOUJ8bY2LA9vwGtISUBw;578;5059;386954;985;76;none
_OtOeR2VEbo;muse,knights,of,cydonia,hd,drum,cover;UC6IIF4rk6-JYzUVCS9Q7MpQ;409;367;4037;65;3;none
TrhjsjDtBhY;bose,quietcomfort,qc,3,noise,cancelling,headset,review;UC8TENxiHgZlGo6nqpfyYVgw;604;381;14688;77;5;none
wrn-oStXPtM;,minecraft,1.6.2;UCkIMTEkmDZhT8mUS1pCkgdw;462;245;38965;212;38;none
YRNJO7WgY2k;top,10,business,ideas,2014,in,philippines;UCG7etT4DGZyQzDIluwLt8Hw;180;941;33853;56;31;none
Swobx5-OQFg;crackdown,on,vietnam,s,voices;UCNye-wNBqNL5ZzHSJj3l8Bg;649;2040;5280;36;5;none
OvwsSGzQYy4;best,fail,compilation,march,2014,funny,epic,fails,best,fails;UCClw9tOM6omKevWDFc2nN4A;214;317;9560;24;2;none
twgZbzsNe74;american,sign,language,lesson,1;UC9CrSrXPKvL5aFzf9-IgWHA;1125;491;63447;435;19;none
SGKoekcThLE;the,accent,tag,glasgow,scotland.;UCB-InaFPStutfIrUmTn_pyw;1016;411;249611;1450;47;none
9LsDWCTqwtA;beb,de,dos,cabezas,nacido,en,la,india,tirupati,22,12,2010;UCJ5ZnQN14TzLL2iQb2in2mw;1402;54;99512;19;19;none
ogcBfHjzsIU;counter,strike,global,offensive,america,vs.,europe;UCXQexglLCaJyTImYLmSO9Ng;1108;3858;3049989;11324;967;none
dorJiWE1JMw;top,20,grammy,best,pop,female,vocal,performance,winners,of,all,time;UCM4tlqU9rVm2_KJ8eLfOAfA;1069;335;17085;65;18;none
BLry2yJsUuI;human,scabies,infestation,diagnosis,and,treatment,onlinedermclinic;UCTX42dqZ0q7J8QfE64HN34Q;1001;245;175360;186;26;none
xXakhD3IaWY;lebron,james,pregame,dunk,contest,during,miami,heat,pre,game,warmups,hd,quality;UCOLIvjxS5QoPjryKqrXytQg;608;88;1720771;1934;219;none
ewfrzw-YQdw;el,chavo,animado,visita,al,museo;UCZCHI-We22F0isxYA3yR7BA;1028;1283;1277844;1155;441;none
8pyW6w5B7Aw;popeyes,runs,out,of,chicken,in,rochester,ny;UCfRNiUUR3TJjvHJU9Ht96Lw;2014;138;4634170;14340;814;none
mkQz3ziFjLE;top,10,german,hip,hop,songs;UCv8mRdwl1BkX3J5qPG_DTVw;1058;205;335843;946;459;none
SMVxT2xxah0;fxpansion,geist,in,action;UCAv5YT5OyqPLfx3g9Q-mfOw;1447;330;73353;89;15;none
JY2hMgZ_Ocg;slayer,south,of,heaven,cd,full,album;UCHpLSu7iuNJ5QYUx4VtByhw;965;2208;1268149;6633;190;none
QvzovE426yw;ultimate,bosses,mod,minecraft,orespawn,mod,showcase;UC4f1zAG2BTkfOQV4_nFbpBQ;500;1494;2529927;21718;963;none
dU_tBsSvd-o;kit,de,supervivencia,mochila,mediana,full,equipo,completo,emergencia,o,desastre;UCVHL3APTWwqLGoWiW7N_FhQ;921;1500;40073;108;10;none
JQ0w0U1knSQ;costa,concordia,underwater,footage,shows,divers,inspection;UCtyFprG3-0CHNmBO6WWsRIQ;465;165;40831;18;2;none
Y6eG_xuQDcg;tavor,rifle,review,the,iwi,tar21,bullpup,of,the,idf;UC2xVIqE-2GqeVizp9QmK5MQ;652;717;159855;874;56;none
_zy7u-wHbBo;,by,the500miles;UChhf44itMuOgXsXgic_JqqQ;58;2046;7743;29;3;none
uZt-6cYhymM;suddenly,changing,accent,while,talking,to,a,cute,girl;UCg2Ba-ZPaID8OhE8JuBdYig;350;220;383385;2982;185;none
6YOKxKFAgrw;,happy,in,combat;UCZhnV9fJT0SVsWsLCp_ab1g;1213;143;7938;80;3;none
k7GjA9No7WY;trance,sunset,mix,2013;UCYfTchUhgY1K36pQvaRHeGA;1324;3360;76738;518;18;none
45aI51VO7CU;orthodox,st,george,move,1;UCgyrMePDPzd9ik_t-9lwwBw;1250;4025;49624;92;7;none
aiqQv-RBEgA;project,camelot,gary,mckinnon,re,release,high,rez,better,sound;UC2na0DRywwQrXeodGmCt63Q;250;2974;25933;202;7;none
FzLlzzIQlDM;subtraction,in,maths;UCb7w5aTnt7YeXBcVCY0mgFw;1062;301;29204;112;11;none
dwsxX1EW_Fs;raske,penge,intelligent;UCjSnbqvVLioiwD2kEO_a_Rg;973;222;2273516;8384;320;none
fPUNgo3PgLg;mcenroe,los,veranos;UCT2r_-8NC1bRydXsyjRkKsA;855;322;24615;125;4;none
zqR5C7kYgQg;taylor,henderson,week,5,live,show,5,the,x,factor,australia,2013,top,8;UClEcUlQTcNdLmiLtgy9R-Lw;401;543;125639;728;41;none
zCKFqcAjYu4;;UCtKnY1vJ37v-KPgejc2kkBQ;102;3606;411760;977;227;none
CULaJmcVLtQ;biography,of,sheikh,al,islam,ibn,taymiyyah,full,lecture;UCZBAKwpfCdbycGYJKdcxE8w;1343;3112;19725;66;6;none
qdNwApRwaik;fence,jumper,makes,it,into,the,white,house,sparks,evacuation;UCfIjR00qhYUFkbWIugAAbGg;38;122;15442;15;3;none
_YWWo0NT66M;mnet,ep.06;UCbD8EppRX3ZwJSou-TVo90A;54;192;6589;54;3;none
PIc2tS5asrI;presser,g,bor,nagy,utaz,s;UCWP8k1vxVKguSwjcdUKHTmQ;849;244;143004;527;16;none
mhC-qEVZSfw;london,underground,overground,national,rail,26th,may,2012;UClYaqWluPuLpodJz5wo2TjA;885;836;9979;11;3;none
1vYATDVhZ5I;league,of,legends,ranked,duo,elo,mais,f,cil,portugu,s,br;UClRj1Vs96bjj9gV7SJAj-bQ;250;1664;99750;5350;51;none
86erC1SP3_k;usda,admits,to,mysterious,slaughter,of,millions,of,birds,and,animals;UCFjOi1ZpZVErr8EYxg8t1dQ;154;190;16486;548;14;none
gV2pm0Vn5JM;regular,show,the,great,prank,war,summer,boss,finall,boss,fight;UCERVhkIYIeEdTQkQciwDN3A;82;608;78288;92;16;none
9R6I2kvzK1M;the,trayvon,martin,hoax;UCMB0pZnvaTv5uCM8FgVMpmw;469;507;14924;40;19;none
P7wALnaWTiE;time,to,teleport,14,mw2;UCBvLuRoEiw904MhKNmLHm8g;517;202;37668;846;40;none
v-KT59cYlEk;intel,unleash,greatness;UC0G2qz-hoaCswQNgoWU_LTw;61;61;25210;668;4;none
4qQDBL0XsyQ;new,electronic,progressive,house,tracklist,2,hours,2012,2013;UCe_ClrE-q0Tmd0lS28Zf9PQ;599;7105;1223;11;1;none
uOwSPccbzl4;super,coupes,track,attack,2011,ford,mustang,gt,vs,2011,bmw,m3,coupe;UCsAegdhiYLEoaFGuJFVrqFQ;1527;684;729012;1575;133;none
yR5TdWu58t4;sabrina,i,ll,go,wherever,you,will,go;UCK4DD27mDa4XIleAn6jUg9A;1761;248;160296;194;5;none
VDqXOfaCrPw;funny,youtube,comments,5;UCd1gXL5z-A3OxwV3fvKRcow;372;166;66810;489;70;none
KuPgo_1e3AQ;mexico,s,drug,war,claims,70,000,lives,in,6,years;UCrmm_7RDZJeQzq2-wvmjueg;510;927;3041;57;3;none
9XvIKwT4wFs;elizabeth,bathory.,story;UCe3YrgkiVW4nVm_TyNw58nA;1688;354;28644;32;6;none
Rlp0o4nxf7s;dmitry,klokov,mr.olympia,2014,2nd,day;UCCc6Qk94Pxc3C-ls7QEdLJQ;37;1532;48404;670;5;none
Ks4FZIrKl5M;justin,bieber,as,long,as,you,love,me,routine,by,hai;UCHAAdtYMKrhQgEnp5LMipzA;821;151;278261;2664;99;none
XqDPkfo7QcU;;UChqjrCcrH0LxWjVGL1RSewA;431;240;100777;294;18;none
5ie5Hrd1HJM;cold,bluing;UCo2afSbVn-ZdWWfeUYbfNBg;985;1201;160445;195;126;none
x4Tk6T_Z_V0;brown,family,atty,that,s,a,bs,argument;UCupvZG-5ko_eiXAupbDfxWw;71;301;5096;70;14;none
QCXLf3Txfq8;betty,s,old,fashioned,scalloped,potatoes;UCu41XMEGBUSr7k_d5oDZ84w;1165;740;27462;243;17;none
cB_rnsAA6dU;jak,straci,ch,opaka,w,3,sekundy;UCQEiKdM808C8L5jSUXCdvLw;2298;21;937107;612;175;none
WUzop7kE95o;gm,colorado,and,canyon,2015,first,drive,review,part,1;UCdso4R9XOfvkk70dNmCxZ7w;27;2144;4121;27;5;none
DG-bJZaZWfQ;,official,mv,full,hd,n,i,au,x,t,xa,minh,v,ng,1080p,hd;UC45ezWXXnqfpY40sEVWwh0g;1017;449;8113;17;2;none
L__yhiBWmxU;lady,gaga,artpop,o2,tv,ad;UCYUz9LW6Bq281CMW1gF0rhA;367;71;2104137;13299;814;none
MF1UG7fdZwc;cooking,steak,the,sous,vide,way,north,yorkshire,restaurant;UCz3oaWOWv36MuM4v3w7RDLw;1431;256;38834;53;22;none
v7IDc9U9I7s;u.s.,military,characterizes,conspiarcy,theorist,as,terrorists,violent,radicals;UCoMNE6eh8cVZvlkG_-AGA8A;753;232;1322;11;1;none
xk8kBXOuueY;di,s,a,la,ley,sopa...;UCTUBHjbriV4AvsAWFTWOXZg;1018;298;82210;1768;1003;none
prm7HboesAw;get,smart,fabolous,ghetto,fabolous,with,lyrics;UC5cdqca8e31uyeE9G730kcQ;1173;226;18614;61;3;none
r4xGNJxzYEQ;stone,temple,pilots,w,chester,bennington,down,hard,rock,live,2013,hd;UCWvzCdNE8qt-V5s3OzurBJA;357;321;6602;50;8;none
lnBhA5Ue5Bo;right,there,feat.,big,sean,ariana,grande,music,video,parody;UCa7aZQdTXtp7aAYyR4Ax1Ew;348;247;1680;12;11;none
GfSoZ1z9q9U;el,gato,h,roe,que,reanima,y,salva,a,su,amigo;UCqV2mbrJMCyPT8azqnlZ0NA;1189;89;552007;2734;34;none
fARUW8rmSIY;how,to,cook,fresh,octopus,at,home;UCWyzxg6a1uSTtF0ldWqJxPQ;605;242;31394;31;13;none
fiQFFRe6lH4;ilja,aksionov,greitkelyje,official,video;UCRBWgzNllHO4uJRt_09sbnw;117;275;463293;2862;76;none
Kb6Q4WSmNtw;joker,scars,how,to,make,up,with,joker,prosthetics,professional;UCz813jtNNt7z8X4N20h3svQ;1724;593;259217;1482;51;none
DWubwjAhlbs;philippine,airlines,towards,new,altitudes;UCHXa8eT8o_wxQrzXTMaxYQQ;826;326;94737;560;22;none
iB9cxjNsXvA;extinct,animals,brought,back,to,life;UCnf7ZZpBsuTxnQgy1TKbTIw;230;223;64076;625;14;none
ULUvw6GuwQc;the,muslim,viewpoints,5,10;UCA6bygVIb5iOXYJpf3BXf-Q;2517;585;4186;21;2;none
IrAAhcaUWdI;tst,twoloud,drop,it,like,this,original,mix;UCuCFbUOszL3QkYVUWZzKH8Q;225;292;329476;3423;60;none
FG_HuFtP8w8;don,t,tread,on,me;UCMOEFsxqUeeL4yrRm65HoNQ;2699;505;1013941;12302;776;none
DSREYmPaMfs;servando,y,florentino,pero,como,olvidar;UCIRyWyRDcTPnd0q70Fm1oxw;1797;265;659944;1439;35;none
EhNkpmcUA3I;clmd,vs.,kish,feat.,fro,der,the,stockholm,syndrome,official,video;UC4rasfm9J-X4jNl9SvXp8xA;467;229;132848;1942;87;none
x7D08LCJG4M;gymnast,plant,trick,tip;UCgAM5AflWeZAGIQV-BRAgzw;2372;194;11146;31;2;none
W-sIvhzBQS8;justin,townes,earle,wanna,be,a,stranger,live,on,89.3,the,current;UCAKcSON6PSG_JkTbXh2WdIg;26;138;1199;26;3;none
lOzdR-GHhg4;things,to,do,in,cebu,philippines,cebu,is,adventure,central;UCK7JFEzhG09ZVISjIndqUqA;1051;193;34434;107;3;none
52aLhrn0Rew;colour,burst;UC15Do9RclIFswko5GfhMSaA;1703;426;362952;5629;54;none
9nJ7LM3iyNg;,worst,economic,collapse,ever;UCpwvZwUam-URkxB7g4USKpg;2085;702;927610;2285;116;none
5cqJkRqbHrs;chhole,masala,at,everyday,indian,cooking;UCesBltumInJqjl3OHK-5dTA;1322;382;164405;174;28;none
25UrIj2VNnA;sveta,faustina,igrani,film,sa,hrv,titlovima;UCm40EokpjkcapL_A7yLszUg;956;4399;46511;110;9;none
zwoqzb5R6vw;everything,is,offensive;UCjNxszyFPasDdRoD9J6X-sw;1202;424;415180;15982;461;none
WhO_U-F1CA4;adriano,celentano,best,songs,mix;UCFEI9HURbf8mfjsrSRTGmlw;280;1951;28245;85;2;none
usk0JYfJjuE;asian,fashion,best,of,december,2012,part,1,fashiontv;UCC2Iic6b-nhY7CSRUm_nyng;689;1797;37298;59;12;none
hfu-zd1lWlg;davos,2012,averting,a,lost,generation;UCw-kH-Od73XDAt7qtH9uBYA;1004;3666;7183;20;1;none
nxWyAtA7-OY;roxette,milk,and,toast,and,honey;UC2kTZB_yeYgdAg4wP2tEryA;2063;252;1759983;6309;77;none
veja4nHJMcs;;UCQYZQTZJzpaVSvX0PWcUiMQ;783;875;85056;259;14;none
MoDQrb_0DaM;herbert,voll,erwischt;UCKn1vL4Ou4DKu0BlcK3NlDQ;914;356;1544697;18128;726;none
DS0pEUM1mAs;ghost,caught,on,cctv,in,bookstore,greece;UCzBhdsEOUomphcFj576jTIA;1489;51;112286;92;54;none
bH3R6f5N-HM;n,to,grant,lazlo,minor,swag;UCeIM2JKlv2UWPvSNu31TUjA;303;351;172825;1319;18;none
QxWCjTq6j3Y;sound,comparison,of,six,pcp,air,rifles;UCNqIq439XbEIeJhFJca2J-g;1403;501;623430;723;60;none
lELErZ-rUAU;fantasmas,demonios,y,espiritus,reales;UC7aaKb4QyQeiqriOhHwXeVg;2205;587;1232774;1043;291;none
-ibqOyiVTA0;,walrus,2,lass;UCORU_pOcptKVHysfI3UoVgA;1141;25;239406;93;3;none
j5En2Pwe0kM;dilma,recebida,com,vaias,e,protesto,contra,a,copa,no,par;UCzhcmMA8_ZLnsZn6HxfzBGQ;186;95;37169;490;11;none
7NNBQsBdSQg;guitar,legend,92,sevilla,brian,may,joe,satriani,steve,vai.avi;UCHlef40ihw-vrfJN6tzC7fg;1067;5346;77419;394;10;none
XyZAv0AtxgU;how,to,make,a,benny,benassi,style,sound,in,fl,studio,10;UCPBvalXB1UD7ZdR7XfFyo8w;925;284;9221;50;2;none
6n7vgezt0y8;best,wedding,proposal,ever;UCmy5Fj7u07GzrnItO9c-7rA;205;234;54270;268;3;none
3ZBm5eGhOVQ;leica,m,monochrom,video,review;UCHFsuU7Bj4BFq9P-jWIrh-w;901;550;10389;41;5;none
P3q9E7MnAHM;33,kilo,abgenommen,wie,abnehmen,auf,speed;UCynuaLmeYMqCZgFIxvZHhYA;253;1072;297516;4804;1594;none
uznUeuhngkE;vesuvius,by,frank,ticheli;UCIxKC4diMwlxX49hcgnQMCw;1977;578;427310;2063;30;none
N31dEcOMZVg;chest,shoulders,tricep,workout,hodgetwins;UC4FhvdvgZU5CVbXi2uWgiZg;43;353;148262;3869;39;none
VjCgmPxpATQ;,.;UCCpffDB3eWe-02HrgYPbE_A;1196;462;230281;394;46;none
